subject,session,modality,direction,rsn_idx,rsn_name,scale_1,scale_2,scale_3,scale_4,scale_5,scale_6
5700,REST1,ASL,RL,6,auditory,0.8219800524029137,0.7985076962177716,0.7328875092094594,0.6375773294051346,0.672093771362113,0.6931471805599453
5700,REST1,ASL,RL,7,executive_ctrl,1.120591195386885,0.8724881092157621,1.0647107369924282,0.916290731874155,0.5596157879354228,0.7576857016975165
5700,REST1,ASL,RL,8,right_frontoparietal,0.8394392737746824,0.7975071958841881,1.0266387890430204,0.995428052432879,1.252762968495368,1.2321436812926323
5700,REST1,ASL,RL,9,left_frontoparietal,1.2039728043259361,1.0577902941478545,0.7786693539981073,0.9267620317414506,1.074514737089049,0.5947071077466928
5700,REST2,ASL,LR,0,medial_visual,1.1616252564968437,0.8903152454708944,0.9718605830289657,0.9916401691159419,0.7404000654104909,0.8649974374866046
5700,REST2,ASL,LR,1,occipital_pole,1.0116009116784799,1.5459245067117746,1.6094379124341003,0.6109090823229733,1.0560526742493137,1.1631508098056809
5700,REST2,ASL,LR,2,lateral_visual,1.041453874828161,1.2809338454620642,1.1314021114911006,0.916290731874155,0.916290731874155,0.6567795363890705
5700,REST2,ASL,LR,3,default_mode,1.181993897607161,1.1505720275988207,1.0647107369924282,1.0586069540544105,1.126011262856224,1.1895840668738362
5700,REST2,ASL,LR,4,cerebellum,1.2039728043259361,1.575536360758419,1.2809338454620642,1.580450375560848,0.8602012652231115,0.8472978603872037
5700,REST2,ASL,LR,5,sensorimotor,0.7446437063271203,0.9777758155248358,0.7849547298130681,1.0116009116784799,1.0986122886681098,1.0986122886681098
5700,REST2,ASL,LR,6,auditory,0.7621400520468967,0.9749983327009331,1.0715836162801904,1.2039728043259361,1.5260563034950494,1.55814461804655
5700,REST2,ASL,LR,7,executive_ctrl,1.0718010312174528,1.0635209688568397,1.0560526742493137,0.8622235106038793,1.0116009116784799,0.8303483020734304
5700,REST2,ASL,LR,8,right_frontoparietal,0.9343092373768334,1.1749852674526837,1.128465251817791,0.916290731874155,0.8649974374866046,1.0986122886681098
5700,REST2,ASL,LR,9,left_frontoparietal,1.1495787322601372,1.085189268335969,1.0258529343856815,1.413693335308005,1.4759065198095778,1.7346010553881064
